,Date,ID,URL,Username,Source,Location,text,Num_Of_Likes,Num_Of_Retwwet
0,2023-01-07 23:44:33+00:00,1.61187E+18,https://twitter.com/angkasareview/status/1611871443457040385,angkasareview,Twitter Web App,"Jakarta, Indonesia","Ini dia, pesawat tertua di armada Singapore Airlines

https://t.co/Ypl1E2NDVx https://t.co/87nnPs5M0s",7,1
1,2023-01-07 23:31:26+00:00,1.61187E+18,https://twitter.com/AkshayR05/status/1611868140148858880,AkshayR05,Twitter Web App,,"@Lufthansa_USA @lufthansaNews 
Hi team any updates on my refund application? It's been more than 3 months and still my application is under review. Never faced such a  bad airlines experience. Please can you look into this as a matter of urgency.",1,1
2,2023-01-07 21:26:15+00:00,1.61184E+18,https://twitter.com/IRAOwnersManual/status/1611836637805252611,IRAOwnersManual,IRAOM PFShare,In the kitchen junk drawer,Review: American Airlines Business Class 777-200 - NYC to Buenos Aires #PFshare via @APurpleLifeBlog https://t.co/6zZSSPquft,0,0
3,2023-01-07 21:17:27+00:00,1.61183E+18,https://twitter.com/TheReviewPicker/status/1611834424454414336,TheReviewPicker,Twitter for iPhone,🇮🇳🇺🇸,"@airindiain Honestly this is very unfortunate experience. Don't be guilty @airindiain it's always about bad passengers not about airlines,Criticism on services is fine but this incidence can happen with anyone on any flight,keeping control on self is the ",0,0
4,2023-01-07 20:42:32+00:00,1.61183E+18,https://twitter.com/EthiopiaOnline/status/1611825635244244992,EthiopiaOnline,Twitter for iPhone,United States | Ethiopia,Brother of Ethiopian Airlines plane crash victim to aid review of Boeing safety practices - @globeandmail | #Ethiopia | https://t.co/gcEWkR1RH7,0,0
5,2023-01-07 20:29:39+00:00,1.61182E+18,https://twitter.com/as803/status/1611822394477514756,as803,Twitter for Android,"New Delhi, Delhi",@chitraaum Time has come for airlines to review their liquor policy for international flights.,0,0
6,2023-01-07 17:40:09+00:00,1.61178E+18,https://twitter.com/flightwit/status/1611779737965264897,flightwit,SocialOomph,800 332-7359 • Get free app at,Why Is It Amazon Editors' Favorite Book? Read the reviews https://t.co/rNzhVQWhXD #IARTG #travel #airlines https://t.co/ULoEwUmr0u,0,0
7,2023-01-07 16:41:20+00:00,1.61176E+18,https://twitter.com/msnindia/status/1611764937688506374,msnindia,OxfordBlue-Twitter,India,"Air India urination case: Pilot, four crew members de-rostered; airline to review alcohol policy https://t.co/sMERVPlJvj",1,0
8,2023-01-07 14:20:43+00:00,1.61173E+18,https://twitter.com/ArtiSharma001/status/1611729547443208192,ArtiSharma001,Twitter for Android,INDIA/ BHARAT.,"Dr @Swamy39
Air India urination case: Pilot, four crew members de-rostered; airline to review alcohol policy🍁🍁
@jagdishshetty
 https://t.co/YtnOMaE6B1",0,0
9,2023-01-07 14:02:47+00:00,1.61173E+18,https://twitter.com/KAYAK/status/1611725037228232706,KAYAK,Meltwater Social,,"@LiebMaggie Unfortunately the airline misinformed you, KAYAK isn't a booking agency we don't have access/ insight into bookings. For assistance you can reach out to the company you booked with, which you can review on the booking confirmation or within yo",0,0
10,2023-01-07 13:46:04+00:00,1.61172E+18,https://twitter.com/BlankenshipFP/status/1611720830139908097,BlankenshipFP,PFshare,"New Berlin, Illinois",Review: American Airlines Business Class 777-200 - Buenos Aires to NYC #PFshare via @APurpleLifeBlog https://t.co/QXIaVTlMqx,0,0
11,2023-01-07 12:33:09+00:00,1.6117E+18,https://twitter.com/Glazerxx/status/1611702477811863553,Glazerxx,Twitter for iPhone,My bedroom-World Headquaters,"Air France is def the worst European airline. Don’t even get me started with the useless CDG airport. 

For all the poor online review they receive: Air Maroc and Air Egypt are way better than the useless AF.",0,0
12,2023-01-07 12:05:05+00:00,1.6117E+18,https://twitter.com/politicshome/status/1611695416248078336,politicshome,threadcreator.com,"Westminster, London","💡 Professor Catherine Barnard of Cambridge Uni said it's not just the sheer number of laws under review that is challenging, but the important areas covered

✈️ “They cover things as fundamental as food safety and airline safety, not to mention workers’ and environmental rights""",16,7
13,2023-01-07 11:43:01+00:00,1.61169E+18,https://twitter.com/Dailyvruttmitra/status/1611689859877580800,Dailyvruttmitra,Twitter for Android,"Mumbai, India","8)Air India CEO apologises for urinating incident; crew, pilot de-rostered. Shankar Mishra sent to 14-day judicial custody. Air India to review airline policy on service of alcohol in flight.  3 crew members record statement before Delhi Police.",0,0
14,2023-01-07 11:15:39+00:00,1.61168E+18,https://twitter.com/GinaMoo63047692/status/1611682975661309952,GinaMoo63047692,Twitter Web App,,# Shares soar almost 10 despite Australian airline reporting 700mn annual losses for third year 🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩Competition and Markets Authority to conduct urgent review of how prices are set at the pump,0,0
15,2023-01-07 10:49:23+00:00,1.61168E+18,https://twitter.com/adampayne26/status/1611676364192763905,adampayne26,Twitter Web App,North London via Cumbria,"Catherine Barnard, professor of EU law at Cambridge Uni, said it's not just about the sheer volume of laws under review, but the important areas they impact

""They cover things as fundamental as food safety and airline safety, not to mention workers’ and environmental rights""",182,68
16,2023-01-07 10:30:00+00:00,1.61167E+18,https://twitter.com/TimesNow/status/1611671488297312256,TimesNow,TweetDeck,India,"#AirIndia urination case: Pilot, four crew members de-rostered; airline to review alcohol policy 

https://t.co/c9eBS856sh",5,2
17,2023-01-07 09:21:24+00:00,1.61165E+18,https://twitter.com/angkasareview/status/1611654221778292741,angkasareview,Twitter Web App,"Jakarta, Indonesia",Which airline has the best service? https://t.co/MZAKHerONs,39,4
18,2023-01-07 09:05:43+00:00,1.61165E+18,https://twitter.com/nitishshekhawa1/status/1611650277496557570,nitishshekhawa1,IFTTT,"Jaipur, India","Air India urinating incident: Four cabin crew, pilot de-rostered; Airline reviews alcohol policy 
    
        Facing backlash for the handling of the incident, CEO Campbell Wilson said the airline could have handled the issue better and promised a robust reporting system of… https://t.co/YMeUqAu3bE",0,0
19,2023-01-07 08:46:21+00:00,1.61165E+18,https://twitter.com/OhioPB123/status/1611645402456915968,OhioPB123,Twitter for iPhone,,"@jmculling so, next time you review your super status with an airline, remember that when you’re not with us traveling on @delta, our seats will never be guaranteed &amp; we’ll be invisible. Only your comfort matters to them",0,0
20,2023-01-07 08:43:49+00:00,1.61164E+18,https://twitter.com/FinancialXpress/status/1611644764423872512,FinancialXpress,TweetDeck,India,"#AirIndia incident: Airline reviews #alcohol policy amid backlash; crew, pilot grounded

https://t.co/EdAfUChqog",2,0
21,2023-01-07 08:43:38+00:00,1.61164E+18,https://twitter.com/RumiChowd/status/1611644720102494208,RumiChowd,IFTTT,"Shimla, India","#RaviVisvesvarayaSharadaPrasad  https://t.co/mjakcWhyf9 Air India pee row: Crew, pilot de-rostered; CEO apologises, reviews alcohol policy   CEO Campbell Wilson said the airline could have handled the issue better and promised a robust reporting system of unruly behaviour",0,0
22,2023-01-07 08:31:00+00:00,1.61164E+18,https://twitter.com/rvp/status/1611641539033284609,rvp,Microsoft Power Platform,"Shimla, India","#RaviVisvesvarayaSharadaPrasad  https://t.co/1G6v3M8top Air India pee row: Crew, pilot de-rostered; CEO apologises, reviews alcohol policy   CEO Campbell Wilson said the airline could have handled the issue better and promised a robust reporting system of unruly behaviour",0,0
23,2023-01-07 08:12:36+00:00,1.61164E+18,https://twitter.com/PolitePress/status/1611636910769709058,PolitePress,Jetpack.com,,What did Air India CEO Campbell Wilson say on the incident of urination? Airline de-rosters 4 crew members and pilot; Reviews liquor policy https://t.co/aqzHfplJ0d,0,0
24,2023-01-07 08:10:33+00:00,1.61164E+18,https://twitter.com/ZeeBusiness/status/1611636392580509696,ZeeBusiness,Twitter Web App,India,"What Air India CEO Campbell Wilson said on urinating incident? Airline de-rosters 4 crew members and pilot; reviews alcohol policy

#AirIndia #CampbellWilson #alcohol #Pilot 
https://t.co/0Yk76AcKS6",5,1
25,2023-01-07 08:09:51+00:00,1.61164E+18,https://twitter.com/kalapian_/status/1611636216147120128,kalapian_,Twitter for Android,"Dehradun, India","'Review airline policy on service of alcohol on flights'

Remove the booze, you have nothing to sell in Premium for the next 3 yrs. 

Good luck.

Tata. https://t.co/oPwmpMm55Q",2,0
26,2023-01-07 07:44:40+00:00,1.61163E+18,https://twitter.com/VishnuNDTV/status/1611629877773611008,VishnuNDTV,Twitter for Android,New Delhi,5. •Review of the airline policy on service of alcohol in flight,27,1
27,2023-01-07 07:39:08+00:00,1.61163E+18,https://twitter.com/the_news_21/status/1611628486690746368,the_news_21,Twitter for Android,"Mumbai & Delhi, India","#AirIndia to review #airline policy on service of #alcohol in flight, says CEO after an inebriated passenger urinates on co-flyer.
#AirIndiaHorror #AirIndiaPassengerUrinatingCase",0,0
28,2023-01-07 07:38:24+00:00,1.61163E+18,https://twitter.com/thetribunechd/status/1611628304213348353,thetribunechd,Twitter for Android,India,"#AirIndia to review airline policy on service of #alcohol in flight, says CEO after an inebriated passenger urinates on co-flyer-PTI",4,0
29,2023-01-07 07:31:25+00:00,1.61163E+18,https://twitter.com/manishasinghal/status/1611626543918485511,manishasinghal,Twitter for iPhone,mumbai india,"PeeGate
silence not golden always:
@airindiain CEO Wilson issues statement:
-AI concerned &amp; could have handled the incident better-both in air &amp; ground
-Review of airline liquor service on-board
-4 cabin crew &amp; a pilot issued notices,de-rostered pending investigation
#AirIndia",16,3
30,2023-01-07 07:28:52+00:00,1.61163E+18,https://twitter.com/timesofindia/status/1611625902932389889,timesofindia,Twitter Web App,,"Air India to review airline policy on service of alcohol in flight, says CEO after an inebriated passenger urinates on co-flyer",15,3
31,2023-01-07 07:27:28+00:00,1.61163E+18,https://twitter.com/PTI_News/status/1611625550958972932,PTI_News,PTI_Tweets,"New Delhi, India","Air India to review airline policy on service of alcohol in flight, says CEO after an inebriated passenger urinates on co-flyer",253,10
32,2023-01-07 07:25:07+00:00,1.61162E+18,https://twitter.com/airlapse/status/1611624960002330624,airlapse,Revive Social App,"Stockholm, Sweden",Scandinavian Airlines #SAS #A350 Copenhagen to San Francisco Trip Report (2022 Review) https://t.co/ZDuNWJwGh1 #airbus #airbusa350 #denmark #economyclass #flightreview https://t.co/SCXQo9Lkmu,0,0
33,2023-01-07 07:23:41+00:00,1.61162E+18,https://twitter.com/Dev_Discourse/status/1611624599984214016,Dev_Discourse,Devdiscourse News Desk,"Sonipat - Delhi, NCR","Air India to review airline policy on service of alcohol in flight, says CEO after an inebriated passenger urinates on co-flyer. https://t.co/kemyUqHvU1",0,0
34,2023-01-07 05:48:30+00:00,1.6116E+18,https://twitter.com/SouthwestAir/status/1611600645961977856,SouthwestAir,Khoros CX,"Dallas, Texas","@DataGuyHolland Hey there, Eric. We apologize for not responding sooner. Give me a few moments to review your cases, and I will follow up via DM. -Denia",1,0
35,2023-01-07 05:32:14+00:00,1.6116E+18,https://twitter.com/NothingFamiliar/status/1611596550005985281,NothingFamiliar,Twitter for iPhone,Vietnam,"Started writing airline reviews for every flight we take and now they’re becoming some of our most popular blogs! Here’s a recent one we wrote for Qatar Air. Next time we need a Q suite! 🙌✈️
https://t.co/hRnOtIFnwY",5,0
36,2023-01-07 04:50:54+00:00,1.61159E+18,https://twitter.com/akrawat2003/status/1611586149780459520,akrawat2003,Twitter for Android,,@ANI There are increasing incidences of violence amid passengers inside aircraft &amp; there is no deployment of control measures by airlines. Such situations can lead to threat to life of passengers &amp; crew as well &amp; put the flight into danger. Th,0,0
37,2023-01-07 04:45:55+00:00,1.61158E+18,https://twitter.com/theecodiva/status/1611584894156832768,theecodiva,Twitter for iPhone,USA CANADA INTERNATIONAL,Basically we all need to ask Transport Canada to review their licenses and fine them enough that it hurts the same way it does the passengers ! @Transport_gc @AirCanada #Travel #airlines @WestJet @SunwingWeddings #Canada @liberal_party @NDP @CPC_HQ @CanadianPM https://t.co/mYKbrzf9u1,0,0
38,2023-01-07 04:22:09+00:00,1.61158E+18,https://twitter.com/rjmcmurphy91/status/1611578913364271104,rjmcmurphy91,Twitter for iPhone,,"@indianaboognish 1/ This is David Sirota in The Lever.
“To review: The Lever broke the news that before the Southwest Airlines meltdown, Democratic elected officials had been begging",3,1
39,2023-01-07 02:57:59+00:00,1.61156E+18,https://twitter.com/kristina88y/status/1611557732028497920,kristina88y,Twitter Web App,,"10926. Brick Pond Park. Tour reviews: Very well put together, high quality artifacts and exhibits really show how far both American Airlines and aviation i... RCZSOKC

https://t.co/22ikQyDHZJ https://t.co/mJb4hahnPd",0,0
40,2023-01-07 02:44:37+00:00,1.61155E+18,https://twitter.com/MegChowning/status/1611554371136798721,MegChowning,Twitter for iPhone,"Indiana, USA",@jennifergreen31 @jemabean1 @CaptainJeremia1 @ricadink @cartermackenzie @christine_pabst @fiona_skywalker @Julie74656 @morgannike49 @torri012_ @Biggi47664220 @Birgit65941468 @coffeemate_jc @dieastra @RebeccaEAI1307 @MMellchen @CatherineC5354 @Jenny74656 @,8,0
41,2023-01-07 01:50:00+00:00,1.61154E+18,https://twitter.com/Genevieve44S/status/1611540624037281793,Genevieve44S,Twitter Web App,,"10722. American Airlines Center. Tour reviews: The Dallas Mavericks basketball games are full of energy. KAWCSWW

https://t.co/J7lHw4gAox https://t.co/w4nYnsZ69W",0,0
42,2023-01-07 00:19:42+00:00,1.61152E+18,https://twitter.com/LeverNews/status/1611517900803686401,LeverNews,Twitter Web App,On The Internet,"To review: The Lever broke the news that before the Southwest Airlines meltdown, Democratic elected officials had been begging Buttigieg to enact rules to deter airlines from mistreating their customers.

https://t.co/KxOKcgVWxo",233,64
43,2023-01-07 00:02:09+00:00,1.61151E+18,https://twitter.com/deenatale12/status/1611513484600016896,deenatale12,Twitter Web App,,"@Trustpilot  scammed see my Facebook post fast. They are going to delete my review.  Very harmful experience and my Bank and Southwest Airlines is investigating and I am contacting BBB. 
Simple as that.",1,0
44,2023-01-06 22:49:32+00:00,1.6115E+18,https://twitter.com/Hoops_DaJour/status/1611495208385912832,Hoops_DaJour,Twitter Web App,"Basketball City, U.S.A.",Comparing Flying on a Private Jet to Spirit Airlines; Review https://t.co/8livokZXxg,0,0
45,2023-01-06 22:07:48+00:00,1.61148E+18,https://twitter.com/GeekCrunchR/status/1611484705181908993,GeekCrunchR,Jetpack.com,"Dwarka, India",Is Southwest Airlines (LUV) Collapsing?￼ https://t.co/uudkWVBDFq,0,0
46,2023-01-06 22:03:16+00:00,1.61148E+18,https://twitter.com/SouthwestAir/status/1611483564113276928,SouthwestAir,Khoros CX,"Dallas, Texas","@McHudgins415 Hi, Mark. We're sorry to hear that your wife's flight was delayed and we apologize for the inconvenience. Send us a DM with her confirmation number and we'll review her travels. Thank you. -Holden https://t.co/mQmfkYedD3",0,0
47,2023-01-06 21:55:47+00:00,1.61148E+18,https://twitter.com/SouthwestAir/status/1611481680682029056,SouthwestAir,Khoros CX,"Dallas, Texas","@Cindy881122 Hi there, Cindy. While I review your case and get up to speed, would you mind uploading your missing receipts? -Denia",1,0
48,2023-01-06 19:41:50+00:00,1.61145E+18,https://twitter.com/AIBSNews24/status/1611447973417988101,AIBSNews24,Twitter for Android,"Firozabad, India","CPI MP Binoy Viswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents."" https://t.co/UNNtu0m6hv",0,0
49,2023-01-06 19:39:09+00:00,1.61145E+18,https://twitter.com/Genevieve44S/status/1611447297669210131,Genevieve44S,Twitter Web App,,"9622. United Airlines Club Lounge. Tour reviews: The river walk has really nice views and lots of people walking and talking with great signage as well. 1WKDYVM

https://t.co/4S93KcT0RK https://t.co/KBt3rDdQIC",0,0
50,2023-01-06 19:15:05+00:00,1.61144E+18,https://twitter.com/globeandmail/status/1611441239416786950,globeandmail,dlvr.it,Canada,Brother of Ethiopian Airlines plane crash victim to aid review of Boeing safety practices https://t.co/2zKY6rt8FS,2,2
51,2023-01-06 19:12:39+00:00,1.61144E+18,https://twitter.com/YesAfrica3/status/1611440630064091141,YesAfrica3,Jetpack.com,Africa,Lift Airline Premium Flight Review https://t.co/dTPGgboliP,0,0
52,2023-01-06 18:35:54+00:00,1.61143E+18,https://twitter.com/Nukkadlive1/status/1611431378884911108,Nukkadlive1,Twitter for Android,"Mumbai, India","CPI MP Binoy Viswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents."" https://t.co/lpTv7kiSLt",0,0
53,2023-01-06 18:34:03+00:00,1.61143E+18,https://twitter.com/Nukkadlive1/status/1611430914634174468,Nukkadlive1,Twitter for Android,"Mumbai, India","CPI MP Binoy Viswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of #Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents. https://t.co/HN3QWO1poo",4,0
54,2023-01-06 17:49:04+00:00,1.61142E+18,https://twitter.com/Genevieve44S/status/1611419592169250816,Genevieve44S,Twitter Web App,,"9288. United Airlines Club Lounge. Tour reviews: This is an incredible lake that is a day drive from salt lake or park city. MGYQ7LO

https://t.co/2ismPSny7s https://t.co/aSptULJwRm",0,0
55,2023-01-06 17:33:03+00:00,1.61142E+18,https://twitter.com/johnatchison7/status/1611415560964968449,johnatchison7,Twitter for iPhone,,"@GradyTripp00 @DanAlbas The Federal Government issued licences, landing rights, routes,, etc to various airlines and the airlines have a duty to perform their tasks on schedule.  If they don’t perform, for reasons of their own making, perhaps the govern",0,0
56,2023-01-06 17:20:10+00:00,1.61141E+18,https://twitter.com/GulistanNewsTV/status/1611412321498443776,GulistanNewsTV,Twitter for iPhone,Jammu And Kashmir,"CPI MP Binoy Viswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents."" https://t.co/dkrtFDLWbP",1,0
57,2023-01-06 16:45:09+00:00,1.6114E+18,https://twitter.com/HawaiianAir/status/1611403508229488653,HawaiianAir,Sprinklr Care,Hawaiian Islands,"@Ravind2Sangeeta Aloha Sangeeta, we’re sorry to hear that we made you feel this way. Please be assured that your feedback and experience are being taken very seriously and will be shared with our Management team for their review and to help us improve o",0,0
58,2023-01-06 16:30:53+00:00,1.6114E+18,https://twitter.com/viewsnewss/status/1611399917859405825,viewsnewss,Twitter for Android,India,"CPI MP #BinoyViswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents."" https://t.co/PbRLrZ3AxH",0,0
59,2023-01-06 16:22:30+00:00,1.6114E+18,https://twitter.com/timesofindia/status/1611397808728469504,timesofindia,Twitter Web App,,"CPI MP Binoy Viswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents."" https://t.co/bcbyqdXtuR",29,7
60,2023-01-06 16:04:13+00:00,1.61139E+18,https://twitter.com/ANI/status/1611393207522430977,ANI,Twitter Web App,India,"CPI MP Binoy Viswam writes to Civil Aviation Min Jyotiraditya Scindia over delay of Vistara Trivandrum to Delhi flight UK 896; alleges mismgmt by staff post the delay.

He urges him to investigate &amp; ""conduct a spl review of working of airlines in light of these recent incidents."" https://t.co/gwpl8bdDw9",71,4
61,2023-01-06 15:37:28+00:00,1.61139E+18,https://twitter.com/SingaporeAir/status/1611386477128126464,SingaporeAir,Salesforce - Social Studio,,"@skiolabs Hi Sanjay, sorry to hear about this. May we seek your feedback via https://t.co/GBwX4lrBEU for our colleagues to review? Thank you.",0,0
62,2023-01-06 15:16:09+00:00,1.61138E+18,https://twitter.com/USTransportNews/status/1611381110465757185,USTransportNews,Twitter Web App,,"Southwest Airlines (LUV.N) promised on Thursday a thorough review of an operational collapse that stranded thousands of passengers at the end of the year after a union leader said the carrier had not identified how to avoid a repeat. 

https://t.co/OEdCPBaApk",0,0
63,2023-01-06 14:50:52+00:00,1.61137E+18,https://twitter.com/JuphyHQ/status/1611374747824099334,JuphyHQ,HubSpot,"Delaware, USA","Not a sky-high performance from @United... The well-known airline company has to spread its wings a little more on social media to take off! Read our review now: https://t.co/M5OT6icjfA

#unitedairlines #customerservice #socialmediacustomerservice #united",0,0
64,2023-01-06 14:28:00+00:00,1.61137E+18,https://twitter.com/SouthwestAir/status/1611368993285369857,SouthwestAir,Khoros CX,"Dallas, Texas","@ryanntheegirl Sorry for the flight irregularities, Ryan. We know our Customers depend on consistent ontime performance, and we're sorry for falling short of expectations. Please send us a DM with your confirmation number for review. -Cynthia",0,0
65,2023-01-06 14:00:48+00:00,1.61136E+18,https://twitter.com/SouthwestAir/status/1611362147107491845,SouthwestAir,Khoros CX,"Dallas, Texas","@jenstaa_ We regret the delay, Jenny. Please send us a DM with your confirmation number for review. -Cynthia",0,0
66,2023-01-06 14:00:31+00:00,1.61136E+18,https://twitter.com/sellingtravmag/status/1611362078513631232,sellingtravmag,Buffer,London,"FLIGHT REVIEW: A brand-spanking new Dreamliner aircraft with lie-flat beds, polished service and great food make this relatively-new airline an industry contender.... https://t.co/h3qrJSWnhW https://t.co/mLJ7gN7vru",0,0
67,2023-01-06 13:05:07+00:00,1.61135E+18,https://twitter.com/SingaporeAir/status/1611348136370339841,SingaporeAir,Salesforce - Social Studio,,"@1ever8ge Hi there, sorry to hear about this. If you have yet to do so, may we seek more details of your experience via https://t.co/NV3IVbOVIy for our colleagues in the relevant department to review your concerns? Thank you.",1,1
68,2023-01-06 13:02:06+00:00,1.61135E+18,https://twitter.com/SouthwestAir/status/1611347377784487936,SouthwestAir,Khoros CX,"Dallas, Texas",@currenmar We're sorry to hear that. Please send us a DM with your confirmation number for further review. -Cynthia,0,0
69,2023-01-06 13:01:59+00:00,1.61135E+18,https://twitter.com/Airline_Weekly/status/1611347347811844185,Airline_Weekly,HubSpot,"New York, NY","Greece was the standout country in Europe for air traffic in 2022, according to Eurocontrol's year-end review. But what country was the slowest to recover? It may surprise you. https://t.co/F1iSu6kZpT",0,0
70,2023-01-06 12:17:20+00:00,1.61134E+18,https://twitter.com/SouthwestAir/status/1611336109858099202,SouthwestAir,Khoros CX,"Dallas, Texas","@jamesbrowning Hi, James. We're here to help. Please feel free to send us a DM with your confirmation number for further review. -Cynthia https://t.co/mQmfkYedD3",0,0
71,2023-01-06 11:17:07+00:00,1.61132E+18,https://twitter.com/artiearty/status/1611320955955216384,artiearty,Twitter for iPhone,Singapore,Was going to take Malaysia airlines coz the price was crazy cheap. But then I read the reviews. 🤡,1,0
72,2023-01-06 11:05:42+00:00,1.61132E+18,https://twitter.com/Gate2Adventures/status/1611318082575769600,Gate2Adventures,Revive Social App,Worldwide,Archive Post: Flight Review: Alaska Airlines Airbus A320 Seattle – San Francisco (First Class) https://t.co/45OvGJHZwt #airbusa320,0,0
73,2023-01-06 10:38:22+00:00,1.61131E+18,https://twitter.com/LlcBillionaire/status/1611311204990947328,LlcBillionaire,Twitter Web App,"New York, USA",Comparing Flying on a Private Jet to Spirit Airlines; Review https://t.co/t5XI16l4zr  $JD $DXY $NIO $BABA $BTC.X $ETH.X $DOGE.X $BBIG $BNB.X $AAPL $TSLA $MULN $CEI $SPY $DJIA $QQQ $SAVE $NVAX $PFE $MRNA $AZN $ABNB $BIIB $BNTX $BA $COP $PDD $COST $GM $META $AMZN $NFLX $YUM $NTNX,0,0
74,2023-01-06 10:16:38+00:00,1.61131E+18,https://twitter.com/airlinegossip/status/1611305735811391488,airlinegossip,Twitter for iPad,39000 FEET,Review: Flying Emirates' luxe business class vs. economy - Business Insider https://t.co/fVpfGdszAA,0,0
75,2023-01-06 09:58:55+00:00,1.6113E+18,https://twitter.com/SingaporeAir/status/1611301276645572608,SingaporeAir,Salesforce - Social Studio,,"@Tankangkai Hi Kang Kai, if you have shared your concerns via the form, please be assured that our colleagues from the relevant department will review and follow up with you on your concerns. Thank you.",0,0
76,2023-01-06 09:52:39+00:00,1.6113E+18,https://twitter.com/MaxK_J/status/1611299697372676096,MaxK_J,TweetDeck,,"For a second successive year, @Delta has been recognised with the @cirium Platinum Award for Operational Excellence, while @azulinhasaereas was the global leader for on-time performance. Download the free 2022 Airline &amp; Airports On-Time Performance Review: https://t.co/dkA8BxZb16 https://t.co/si33IiEdV9",12,1
77,2023-01-06 09:11:08+00:00,1.61129E+18,https://twitter.com/outdoorstjames/status/1611289249973952515,outdoorstjames,Twitter Web App,"40001WhitePlainsRd,Bronx,NY104","Best Airline Luggage
https://t.co/frKVwzacNq
#stjamesgoshen #stjamesgoshenorg #reviews #bestairlineluggage #airlineluggage #luggage https://t.co/fRSixjtcOi",0,0
78,2023-01-06 08:28:40+00:00,1.61128E+18,https://twitter.com/Kay49854426/status/1611278563625271296,Kay49854426,Twitter Web App,,"# Plus, our scoop on Revolut's business review, code-named Project Prism 🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑Airlines under pressure to pass on costs as fuel prices surge",0,0
79,2023-01-06 07:26:03+00:00,1.61126E+18,https://twitter.com/hyggequeen2/status/1611262807583883265,hyggequeen2,Twitter Web App,Here Now,"""I began, as you do, by rubbing sleep from my eyes. Bafflement had become my default mode. Okay, fine, permanent abode  – scoffing pickled cod in Oslo hotels penning airline reviews one minute, plunging Alice-like down a rabbit hole the next. Whoosh!"" https://t.co/WECIT9FJZy",2,3
80,2023-01-06 06:41:42+00:00,1.61125E+18,https://twitter.com/elsamariedsilva/status/1611251646130196480,elsamariedsilva,Twitter Web App,Bombay,"what is it with @airindiain that they allow abuse from passengers? They do not seem to be a safe airline to fly with. @IATA  @icao @DGCAIndia 
As a frequent traveller of @staralliance I would like them to review their membership of Air India. https://t.co/kqsREussM4",1,0
81,2023-01-06 05:57:35+00:00,1.61124E+18,https://twitter.com/SABCNews/status/1611240541785837573,SABCNews,Twitter Web App,South Africa,"Southwest Airlines promised on Thursday a thorough review of an operational collapse that stranded thousands of passengers at the end of the year after a union leader said the carrier had not identified how to avoid a repeat.
https://t.co/3Ll14MAMRy",9,3
82,2023-01-06 05:04:03+00:00,1.61123E+18,https://twitter.com/qudach/status/1611227069999988737,qudach,Glittall,,CHICAGO (Reuters) -Southwest Airlines promised on Thursday a thorough review of an operational collapse that stranded thousands of passengers at the end of the year after a union leader said the carrier had not identified how to avoid a... https://t.co/cqTYJMhBbk,0,0
83,2023-01-06 03:40:28+00:00,1.61121E+18,https://twitter.com/luseo29/status/1611206035532042243,luseo29,TweetDeck,,"Is Air Koryo really 1 Star Worst Airline? Business Class Review Beijing ... https://t.co/ZaNwAUdu4h 출처 @YouTube 

비즈니스석인데 왤캐 구려보임 ㅋㅋㅋㅋㅋㅋㅋ",0,0
84,2023-01-06 03:16:03+00:00,1.6112E+18,https://twitter.com/SingaporeAir/status/1611199891904110594,SingaporeAir,Salesforce - Social Studio,,"@GlynAnthonySmi1 Hi Glyn, you may wish to submit more details via https://t.co/GBwX4lrBEU for our colleagues to review. Thank you.",0,0
85,2023-01-06 02:45:37+00:00,1.61119E+18,https://twitter.com/united/status/1611192234850013184,united,Khoros CX,,"@OsideLocalNerd Once you complete travel, you can send your formal concerns for review and potential compensation with our Customer Care team here: https://t.co/wmTOE6AU9o. ^SZ",0,0
